# darshan log version: 3.10
# compression method: ZLIB
# exe: /global/cscratch1/sd/asim/ssurf/s16/./iomi3d.Linux.64.CC.ftn.OPTHIGH.MPI.ex.sim.d.col.4 -i inputs.r888.555
# uid: 8850
# jobid: 5792842
# start_time: 1499707955
# start_time_asci: Mon Jul 10 10:32:35 2017
# end_time: 1499707981
# end_time_asci: Mon Jul 10 10:33:01 2017
# nprocs: 128
# run time: 27
# metadata: lib_ver = 3.1.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 498 bytes (compressed)
# record table: 278 bytes (compressed)
# POSIX module: 12674 bytes (compressed), ver=3
# MPI-IO module: 14794 bytes (compressed), ver=2
# LUSTRE module: 22188 bytes (compressed), ver=1
# STDIO module: 9473 bytes (compressed), ver=1
# DXT_POSIX module: 79846 bytes (compressed), ver=1
# DXT_MPIIO module: 12606 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/global	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/p0	squashfs
# mount entry:	/var/opt/cray/imps-distribution/source	autofs
# mount entry:	/opt/modulefiles/cray-python	dvs
# mount entry:	/var/opt/cray/alps/spool	devtmpfs
# mount entry:	/opt/modulefiles/cray-R	dvs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/var/opt/cray/imps	dvs
# mount entry:	/.rootfs_lower_ro	dvs
# mount entry:	/global/cscratch1	lustre
# mount entry:	/global/projecta	dvs
# mount entry:	/global/projectb	dvs
# mount entry:	/etc/opt/cray/pe	dvs
# mount entry:	/usr/sbin/ibstat	overlayfs
# mount entry:	/new_root/lower	dvs
# mount entry:	/var/spool/cron	overlayfs
# mount entry:	/global/project	dvs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/global/syscom	dvs
# mount entry:	/global/common	dvs
# mount entry:	/global/seqfs	dvs
# mount entry:	/opt/admin-pe	dvs
# mount entry:	/etc/dat.conf	overlayfs
# mount entry:	/opt/cray/pe	dvs
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/global/dna	dvs
# mount entry:	/opt/python	dvs
# mount entry:	/opt/chapel	dvs
# mount entry:	/cray_home	dvs
# mount entry:	/global/u1	dvs
# mount entry:	/global/u2	dvs
# mount entry:	/opt/intel	autofs
# mount entry:	/opt/intel	dvs
# mount entry:	/opt/java	dvs
# mount entry:	/opt/gcc	dvs
# mount entry:	/nersc	dvs
# mount entry:	/opt/R	dvs
# mount entry:	/dev	devtmpfs
# mount entry:	/	rootfs
# mount entry:	/	overlayfs

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 3488565796830679193, file_name: /global/cscratch1/sd/asim/ssurf/s16/sim_phi00.hdf5
# DXT, rank: 0, hostname: nid00608
# DXT, write_count: 154, read_count: 0
# DXT, mnt_pt: /global/cscratch1, fs_type: lustre
# DXT, Lustre stripe_size: 16777216, Lustre stripe_count: 48
# DXT, Lustre OST obdidx: 204 230 66 132 52 146 214 86 200 176 24 16 6 224 76 90 198 190 112 114 58 78 102 74 32 68 36 48 208 30 194 238 182 126 96 28 142 188 34 44 22 164 54 140 92 110 20 156
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)  [OST]
 X_POSIX      96  write      130    104740159488     16777216     21.5086     21.5324  [132]
 X_POSIX      96  write      131    105545465856     16777216     21.6281     21.6582  [132]
 X_POSIX      96  write      132    106350772224     16777216     21.6631     21.6816  [132]
 X_POSIX      96  write      133    107156078592     16777216     22.0672     22.1062  [132]
 X_POSIX      96  write      134    107961384960     16777216     22.1620     22.1991  [132]
 X_POSIX      96  write      135    108766691328     16777216     22.2845     22.3190  [132]
 X_POSIX      96  write      136    109571997696     16777216     22.3892     22.4297  [132]
 X_POSIX      96  write      137    110377304064     16777216     22.4905     22.5528  [132]
 X_POSIX      96  write      138    111182610432     16777216     22.5661     22.5962  [132]
 X_POSIX      96  write      139    111987916800     16777216     22.6970     22.7481  [132]
 X_POSIX      96  write      140    112793223168     16777216     22.8085     22.8504  [132]
 X_POSIX      96  write      141    113598529536     16777216     22.9092     22.9574  [132]
 X_POSIX      96  write      142    114403835904     16777216     22.9891     23.0128  [132]

# DXT, file_id: 3488565796830679193, file_name: /global/cscratch1/sd/asim/ssurf/s16/sim_phi00.hdf5
# DXT, rank: 97, hostname: nid00612
# DXT, write_count: 143, read_count: 0
# DXT, mnt_pt: /global/cscratch1, fs_type: lustre
# DXT, Lustre stripe_size: 16777216, Lustre stripe_count: 48
# DXT, Lustre OST obdidx: 204 230 66 132 52 146 214 86 200 176 24 16 6 224 76 90 198 190 112 114 58 78 102 74 32 68 36 48 208 30 194 238 182 126 96 28 142 188 34 44 22 164 54 140 92 110 20 156
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)  [OST]
 X_POSIX      97  write        0       117440512     16777216      7.6570      7.7154  [ 86]
 X_POSIX      97  write        1       922746880     16777216      7.7411      7.7605  [ 86]
 X_POSIX      97  write        2      1728053248     16777216      7.8288      7.8475  [ 86]
 X_POSIX      97  write        3      2533359616     16777216      8.1123      8.1685  [ 86]
 X_POSIX      97  write        4      3338665984     16777216      8.2235      8.2619  [ 86]
 X_POSIX      97  write        5      4143972352     16777216      8.3194      8.3552  [ 86]
 X_POSIX      97  write        6      4949278720     16777216      8.3999      8.4386  [ 86]
 X_POSIX      97  write        7      5754585088     16777216      8.5112      8.5523  [ 86]
 X_POSIX      97  write        8      6559891456     16777216      8.6400      8.6638  [ 86]
 X_POSIX      97  write        9      7365197824     16777216      8.6853      8.7035  [ 86]
 X_POSIX      97  write       10      8170504192     16777216      8.8173      8.8546  [ 86]
 X_POSIX      97  write       11      8975810560     16777216      9.8904      9.9140  [ 86]
 X_POSIX      97  write       12      9781116928     16777216      9.9323      9.9721  [ 86]
 X_POSIX      97  write       13     10586423296     16777216      9.9972     10.0483  [ 86]
 X_POSIX      97  write       14     11391729664     16777216     10.1104     10.1430  [ 86]
 X_POSIX      97  write       15     12197036032     16777216     10.2191     10.2592  [ 86]
 X_POSIX      97  write       16     13002342400     16777216     10.2910     10.3213  [ 86]
 X_POSIX      97  write       17     13807648768     16777216     10.3685     10.3958  [ 86]
 X_POSIX      97  write       18     14612955136     16777216     10.5124     10.5394  [ 86]
 X_POSIX      97  write       19     15418261504     16777216     10.5546     10.5845  [ 86]
 X_POSIX      97  write       20     16223567872     16777216     10.6744     10.6953  [ 86]
 X_POSIX      97  write       21     17028874240     16777216     10.7728     10.7936  [ 86]
 X_POSIX      97  write       22     17834180608     16777216     10.8545     10.8836  [ 86]
 X_POSIX      97  write       23     18639486976     16777216     10.9064     10.9324  [ 86]
 X_POSIX      97  write       24     19444793344     16777216     11.0194     11.0415  [ 86]
 X_POSIX      97  write       25     20250099712     16777216     11.0995     11.1266  [ 86]
 X_POSIX      97  write       26     21055406080     16777216     11.1915     11.2150  [ 86]
 X_POSIX      97  write       27     21860712448     16777216     11.2806     11.3275  [ 86]
 X_POSIX      97  write       28     22666018816     16777216     11.3894     11.4163  [ 86]
 X_POSIX      97  write       29     23471325184     16777216     11.4718     11.5102  [ 86]
 X_POSIX      97  write       30     24276631552     16777216     11.5642     11.6115  [ 86]
 X_POSIX      97  write       31     25081937920     16777216     11.7393     11.7801  [ 86]
 X_POSIX      97  write       32     25887244288     16777216     11.7935     11.8205  [ 86]
 X_POSIX      97  write       33     26692550656     16777216     11.8916     11.9245  [ 86]
 X_POSIX      97  write       34     27497857024     16777216     11.9899     12.0182  [ 86]
 X_POSIX      97  write       35     28303163392     16777216     12.0669     12.0932  [ 86]
 X_POSIX      97  write       36     29108469760     16777216     12.2073     12.2408  [ 86]
 X_POSIX      97  write       37     29913776128     16777216     12.2496     12.2763  [ 86]
 X_POSIX      97  write       38     30719082496     16777216     12.3013     12.3295  [ 86]
 X_POSIX      97  write       39     31524388864     16777216     12.3575     12.4034  [ 86]
 X_POSIX      97  write       40     32329695232     16777216     12.4434     12.4802  [ 86]
 X_POSIX      97  write       41     33135001600     16777216     12.5759     12.5987  [ 86]
 X_POSIX      97  write       42     33940307968     16777216     12.7528     12.7731  [ 86]
 X_POSIX      97  write       43     34745614336     16777216     12.8178     12.8457  [ 86]
 X_POSIX      97  write       44     35550920704     16777216     13.0566     13.0790  [ 86]
 X_POSIX      97  write       45     36356227072     16777216     13.0966     13.1167  [ 86]
 X_POSIX      97  write       46     37161533440     16777216     13.2231     13.2598  [ 86]
 X_POSIX      97  write       47     37966839808     16777216     13.3428     13.3719  [ 86]
 X_POSIX      97  write       48     38772146176     16777216     13.4058     13.4312  [ 86]
 X_POSIX      97  write       49     39577452544     16777216     13.5091     13.5436  [ 86]
 X_POSIX      97  write       50     40382758912     16777216     13.5708     13.5987  [ 86]
 X_POSIX      97  write       51     41188065280     16777216     13.6596     13.6778  [ 86]
 X_POSIX      97  write       52     41993371648     16777216     13.7170     13.7432  [ 86]
 X_POSIX      97  write       53     42798678016     16777216     13.7856     13.8116  [ 86]
 X_POSIX      97  write       54     43603984384     16777216     13.8767     13.9044  [ 86]
 X_POSIX      97  write       55     44409290752     16777216     13.9860     14.0086  [ 86]
 X_POSIX      97  write       56     45214597120     16777216     14.0432     14.0835  [ 86]
 X_POSIX      97  write       57     46019903488     16777216     14.1427     14.1790  [ 86]
 X_POSIX      97  write       58     46825209856     16777216     14.2541     14.2821  [ 86]
 X_POSIX      97  write       59     47630516224     16777216     14.3185     14.3581  [ 86]
 X_POSIX      97  write       60     48435822592     16777216     14.3723     14.3999  [ 86]
 X_POSIX      97  write       61     49241128960     16777216     14.4060     14.4368  [ 86]
 X_POSIX      97  write       62     50046435328     16777216     14.5021     14.5331  [ 86]
 X_POSIX      97  write       63     50851741696     16777216     14.6105     14.6328  [ 86]
 X_POSIX      97  write       64     51657048064     16777216     14.7695     14.7924  [ 86]
 X_POSIX      97  write       65     52462354432     16777216     14.8362     14.8608  [ 86]
 X_POSIX      97  write       66     53267660800     16777216     14.8974     14.9179  [ 86]
 X_POSIX      97  write       67     54072967168     16777216     15.0256     15.0546  [ 86]
 X_POSIX      97  write       68     54878273536     16777216     15.0960     15.1338  [ 86]
 X_POSIX      97  write       69     55683579904     16777216     15.1960     15.2394  [ 86]
 X_POSIX      97  write       70     56488886272     16777216     15.2578     15.2834  [ 86]
 X_POSIX      97  write       71     57294192640     16777216     15.3263     15.3537  [ 86]
 X_POSIX      97  write       72     58099499008     16777216     15.4976     15.5264  [ 86]
 X_POSIX      97  write       73     58904805376     16777216     15.6227     15.6621  [ 86]
 X_POSIX      97  write       74     59710111744     16777216     15.7259     15.7489  [ 86]
 X_POSIX      97  write       75     60515418112     16777216     15.8091     15.8405  [ 86]
 X_POSIX      97  write       76     61320724480     16777216     15.8458     15.8759  [ 86]
 X_POSIX      97  write       77     62126030848     16777216     15.9317     15.9599  [ 86]
 X_POSIX      97  write       78     62931337216     16777216     16.0557     16.0914  [ 86]
 X_POSIX      97  write       79     63736643584     16777216     16.1624     16.2041  [ 86]
 X_POSIX      97  write       80     64541949952     16777216     16.2779     16.3161  [ 86]
 X_POSIX      97  write       81     65347256320     16777216     16.3935     16.4155  [ 86]
 X_POSIX      97  write       82     66152562688     16777216     16.4406     16.4687  [ 86]
 X_POSIX      97  write       83     66957869056     16777216     16.5007     16.5279  [ 86]
 X_POSIX      97  write       84     67763175424     16777216     16.6221     16.6553  [ 86]
 X_POSIX      97  write       85     68568481792     16777216     16.7153     16.7373  [ 86]
 X_POSIX      97  write       86     69373788160     16777216     16.7672     16.8045  [ 86]
 X_POSIX      97  write       87     70179094528     16777216     16.8822     16.9097  [ 86]
 X_POSIX      97  write       88     70984400896     16777216     16.9714     17.0038  [ 86]
 X_POSIX      97  write       89     71789707264     16777216     17.0326     17.0761  [ 86]
 X_POSIX      97  write       90     72595013632     16777216     17.1174     17.1609  [ 86]
 X_POSIX      97  write       91     73400320000     16777216     17.2053     17.2282  [ 86]
 X_POSIX      97  write       92     74205626368     16777216     17.2892     17.3175  [ 86]
 X_POSIX      97  write       93     75010932736     16777216     17.3640     17.3954  [ 86]
 X_POSIX      97  write       94     75816239104     16777216     17.4622     17.4965  [ 86]
 X_POSIX      97  write       95     76621545472     16777216     17.5271     17.5623  [ 86]
 X_POSIX      97  write       96     77426851840     16777216     17.6327     17.6645  [ 86]
 X_POSIX      97  write       97     78232158208     16777216     17.6989     17.7470  [ 86]
 X_POSIX      97  write       98     79037464576     16777216     17.8336     17.8596  [ 86]
 X_POSIX      97  write       99     79842770944     16777216     17.8936     17.9321  [ 86]
 X_POSIX      97  write      100     80648077312     16777216     17.9923     18.0216  [ 86]
 X_POSIX      97  write      101     81453383680     16777216     18.0716     18.1115  [ 86]
 X_POSIX      97  write      102     82258690048     16777216     18.1339     18.1565  [ 86]
 X_POSIX      97  write      103     83063996416     16777216     18.3216     18.3500  [ 86]
 X_POSIX      97  write      104     83869302784     16777216     18.3602     18.3793  [ 86]
 X_POSIX      97  write      105     84674609152     16777216     18.7746     18.7960  [ 86]
 X_POSIX      97  write      106     85479915520     16777216     18.8940     18.9148  [ 86]
 X_POSIX      97  write      107     86285221888     16777216     18.9419     18.9764  [ 86]
 X_POSIX      97  write      108     87090528256     16777216     19.0223     19.0431  [ 86]
 X_POSIX      97  write      109     87895834624     16777216     19.0895     19.1104  [ 86]
 X_POSIX      97  write      110     88701140992     16777216     19.3944     19.4237  [ 86]
 X_POSIX      97  write      111     89506447360     16777216     19.4313     19.4562  [ 86]
 X_POSIX      97  write      112     90311753728     16777216     19.4712     19.5273  [ 86]
 X_POSIX      97  write      113     91117060096     16777216     19.6179     19.6512  [ 86]
 X_POSIX      97  write      114     91922366464     16777216     19.6730     19.7028  [ 86]
 X_POSIX      97  write      115     92727672832     16777216     19.7742     19.8011  [ 86]
 X_POSIX      97  write      116     93532979200     16777216     19.8722     19.9012  [ 86]
 X_POSIX      97  write      117     94338285568     16777216     19.9258     19.9903  [ 86]
 X_POSIX      97  write      118     95143591936     16777216     20.0144     20.0478  [ 86]
 X_POSIX      97  write      119     95948898304     16777216     20.0988     20.1261  [ 86]
 X_POSIX      97  write      120     96754204672     16777216     20.2581     20.2753  [ 86]
 X_POSIX      97  write      121     97559511040     16777216     20.3507     20.4032  [ 86]
 X_POSIX      97  write      122     98364817408     16777216     20.4474     20.6778  [ 86]
 X_POSIX      97  write      123     99170123776     16777216     20.6864     20.9461  [ 86]
 X_POSIX      97  write      124     99975430144     16777216     20.9503     21.0139  [ 86]
 X_POSIX      97  write      125    100780736512     16777216     21.0179     21.1045  [ 86]
 X_POSIX      97  write      126    101586042880     16777216     21.1094     21.1558  [ 86]
 X_POSIX      97  write      127    102391349248     16777216     21.1630     21.2524  [ 86]
 X_POSIX      97  write      128    103196655616     16777216     21.2599     21.2928  [ 86]
 X_POSIX      97  write      129    104001961984     16777216     21.3162     21.3533  [ 86]
 X_POSIX      97  write      130    104807268352     16777216     21.4250     21.4544  [ 86]
 X_POSIX      97  write      131    105612574720     16777216     21.5729     21.5935  [ 86]
 X_POSIX      97  write      132    106417881088     16777216     22.0386     22.0631  [ 86]
 X_POSIX      97  write      133    107223187456     16777216     22.0972     22.1196  [ 86]
 X_POSIX      97  write      134    108028493824     16777216     22.1510     22.2229  [ 86]
 X_POSIX      97  write      135    108833800192     16777216     22.2552     22.2859  [ 86]
 X_POSIX      97  write      136    109639106560     16777216     22.3831     22.4171  [ 86]
 X_POSIX      97  write      137    110444412928     16777216     22.4970     22.5533  [ 86]
 X_POSIX      97  write      138    111249719296     16777216     22.5641     22.5953  [ 86]
 X_POSIX      97  write      139    112055025664     16777216     22.6921     22.7359  [ 86]
 X_POSIX      97  write      140    112860332032     16777216     22.8141     22.8601  [ 86]
 X_POSIX      97  write      141    113665638400     16777216     22.9162     22.9739  [ 86]
 X_POSIX      97  write      142    114470944768     16777216     23.0190     23.0654  [ 86]

# DXT, file_id: 3488565796830679193, file_name: /global/cscratch1/sd/asim/ssurf/s16/sim_phi00.hdf5
# DXT, rank: 98, hostname: nid00612
# DXT, write_count: 143, read_count: 0
# DXT, mnt_pt: /global/cscratch1, fs_type: lustre
# DXT, Lustre stripe_size: 16777216, Lustre stripe_count: 48
# DXT, Lustre OST obdidx: 204 230 66 132 52 146 214 86 200 176 24 16 6 224 76 90 198 190 112 114 58 78 102 74 32 68 36 48 208 30 194 238 182 126 96 28 142 188 34 44 22 164 54 140 92 110 20 156
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)  [OST]
 X_POSIX      98  write        0       184549376     16777216      7.6572      7.7151  [ 16]
 X_POSIX      98  write        1       989855744     16777216      7.7526      7.7860  [ 16]
 X_POSIX      98  write        2      1795162112     16777216      7.8216      7.8407  [ 16]
 X_POSIX      98  write        3      2600468480     16777216      8.1121      8.1678  [ 16]
 X_POSIX      98  write        4      3405774848     16777216      8.1990      8.2431  [ 16]
 X_POSIX      98  write        5      4211081216     16777216      8.2512      8.4024  [ 16]
 X_POSIX      98  write        6      5016387584     16777216      8.4111      8.4772  [ 16]
 X_POSIX      98  write        7      5821693952     16777216      8.4967      8.5522  [ 16]
 X_POSIX      98  write        8      6627000320     16777216      8.6412      8.6643  [ 16]
 X_POSIX      98  write        9      7432306688     16777216      8.7455      8.7714  [ 16]
 X_POSIX      98  write       10      8237613056     16777216      8.8160      8.8481  [ 16]
 X_POSIX      98  write       11      9042919424     16777216      9.8949      9.9209  [ 16]
 X_POSIX      98  write       12      9848225792     16777216      9.9380      9.9756  [ 16]
 X_POSIX      98  write       13     10653532160     16777216     10.0076     10.0313  [ 16]
 X_POSIX      98  write       14     11458838528     16777216     10.1097     10.1412  [ 16]
 X_POSIX      98  write       15     12264144896     16777216     10.2134     10.2540  [ 16]
 X_POSIX      98  write       16     13069451264     16777216     10.3193     10.3422  [ 16]
 X_POSIX      98  write       17     13874757632     16777216     10.3965     10.4211  [ 16]
 X_POSIX      98  write       18     14680064000     16777216     10.5120     10.5378  [ 16]
 X_POSIX      98  write       19     15485370368     16777216     10.6068     10.6293  [ 16]
 X_POSIX      98  write       20     16290676736     16777216     10.6903     10.7118  [ 16]
 X_POSIX      98  write       21     17095983104     16777216     10.7190     10.7505  [ 16]
 X_POSIX      98  write       22     17901289472     16777216     10.8287     10.8604  [ 16]
 X_POSIX      98  write       23     18706595840     16777216     10.9378     10.9744  [ 16]
 X_POSIX      98  write       24     19511902208     16777216     10.9903     11.0255  [ 16]
 X_POSIX      98  write       25     20317208576     16777216     11.0826     11.1029  [ 16]
 X_POSIX      98  write       26     21122514944     16777216     11.1737     11.1994  [ 16]
 X_POSIX      98  write       27     21927821312     16777216     11.2802     11.3264  [ 16]
 X_POSIX      98  write       28     22733127680     16777216     11.3939     11.4199  [ 16]
 X_POSIX      98  write       29     23538434048     16777216     11.5078     11.5262  [ 16]
 X_POSIX      98  write       30     24343740416     16777216     11.5665     11.6114  [ 16]
 X_POSIX      98  write       31     25149046784     16777216     11.6983     11.7179  [ 16]
 X_POSIX      98  write       32     25954353152     16777216     11.7249     11.7682  [ 16]
 X_POSIX      98  write       33     26759659520     16777216     11.8846     11.9129  [ 16]
 X_POSIX      98  write       34     27564965888     16777216     11.9286     11.9499  [ 16]
 X_POSIX      98  write       35     28370272256     16777216     12.1027     12.1399  [ 16]
 X_POSIX      98  write       36     29175578624     16777216     12.1849     12.2084  [ 16]
 X_POSIX      98  write       37     29980884992     16777216     12.2168     12.2472  [ 16]
 X_POSIX      98  write       38     30786191360     16777216     12.3042     12.3279  [ 16]
 X_POSIX      98  write       39     31591497728     16777216     12.3793     12.4010  [ 16]
 X_POSIX      98  write       40     32396804096     16777216     12.4376     12.4742  [ 16]
 X_POSIX      98  write       41     33202110464     16777216     12.5823     12.6043  [ 16]
 X_POSIX      98  write       42     34007416832     16777216     12.6921     12.7195  [ 16]
 X_POSIX      98  write       43     34812723200     16777216     12.9898     13.0237  [ 16]
 X_POSIX      98  write       44     35618029568     16777216     13.0303     13.0480  [ 16]
 X_POSIX      98  write       45     36423335936     16777216     13.1218     13.1412  [ 16]
 X_POSIX      98  write       46     37228642304     16777216     13.1465     13.2253  [ 16]
 X_POSIX      98  write       47     38033948672     16777216     13.2933     13.3142  [ 16]
 X_POSIX      98  write       48     38839255040     16777216     13.4080     13.4350  [ 16]
 X_POSIX      98  write       49     39644561408     16777216     13.5340     13.5613  [ 16]
 X_POSIX      98  write       50     40449867776     16777216     13.6067     13.6455  [ 16]
 X_POSIX      98  write       51     41255174144     16777216     13.6815     13.7043  [ 16]
 X_POSIX      98  write       52     42060480512     16777216     13.7486     13.7816  [ 16]
 X_POSIX      98  write       53     42865786880     16777216     13.8043     13.8300  [ 16]
 X_POSIX      98  write       54     43671093248     16777216     13.8575     13.8784  [ 16]
 X_POSIX      98  write       55     44476399616     16777216     13.9543     13.9842  [ 16]
 X_POSIX      98  write       56     45281705984     16777216     14.0726     14.1038  [ 16]
 X_POSIX      98  write       57     46087012352     16777216     14.1290     14.1635  [ 16]
 X_POSIX      98  write       58     46892318720     16777216     14.1725     14.2000  [ 16]
 X_POSIX      98  write       59     47697625088     16777216     14.3181     14.3579  [ 16]
 X_POSIX      98  write       60     48502931456     16777216     14.3744     14.4037  [ 16]
 X_POSIX      98  write       61     49308237824     16777216     14.4827     14.5078  [ 16]
 X_POSIX      98  write       62     50113544192     16777216     14.5123     14.5443  [ 16]
 X_POSIX      98  write       63     50918850560     16777216     14.6117     14.6340  [ 16]
 X_POSIX      98  write       64     51724156928     16777216     14.7501     14.7707  [ 16]
 X_POSIX      98  write       65     52529463296     16777216     14.8629     14.8917  [ 16]
 X_POSIX      98  write       66     53334769664     16777216     14.9212     14.9581  [ 16]
 X_POSIX      98  write       67     54140076032     16777216     15.0526     15.0728  [ 16]
 X_POSIX      98  write       68     54945382400     16777216     15.0956     15.1313  [ 16]
 X_POSIX      98  write       69     55750688768     16777216     15.1976     15.2398  [ 16]
 X_POSIX      98  write       70     56555995136     16777216     15.3327     15.3607  [ 16]
 X_POSIX      98  write       71     57361301504     16777216     15.3694     15.3892  [ 16]
 X_POSIX      98  write       72     58166607872     16777216     15.5139     15.5374  [ 16]
 X_POSIX      98  write       73     58971914240     16777216     15.6233     15.6646  [ 16]
 X_POSIX      98  write       74     59777220608     16777216     15.7578     15.7823  [ 16]
 X_POSIX      98  write       75     60582526976     16777216     15.8291     15.8547  [ 16]
 X_POSIX      98  write       76     61387833344     16777216     15.8874     15.9124  [ 16]
 X_POSIX      98  write       77     62193139712     16777216     15.9672     15.9922  [ 16]
 X_POSIX      98  write       78     62998446080     16777216     16.0981     16.1190  [ 16]
 X_POSIX      98  write       79     63803752448     16777216     16.1633     16.2058  [ 16]
 X_POSIX      98  write       80     64609058816     16777216     16.2478     16.2915  [ 16]
 X_POSIX      98  write       81     65414365184     16777216     16.3214     16.3421  [ 16]
 X_POSIX      98  write       82     66219671552     16777216     16.3941     16.4158  [ 16]
 X_POSIX      98  write       83     67024977920     16777216     16.4611     16.4857  [ 16]
 X_POSIX      98  write       84     67830284288     16777216     16.5501     16.5854  [ 16]
 X_POSIX      98  write       85     68635590656     16777216     16.6647     16.6852  [ 16]
 X_POSIX      98  write       86     69440897024     16777216     16.8080     16.8320  [ 16]
 X_POSIX      98  write       87     70246203392     16777216     16.8879     16.9158  [ 16]
 X_POSIX      98  write       88     71051509760     16777216     16.9724     17.0054  [ 16]
 X_POSIX      98  write       89     71856816128     16777216     17.0392     17.0788  [ 16]
 X_POSIX      98  write       90     72662122496     16777216     17.1291     17.1707  [ 16]
 X_POSIX      98  write       91     73467428864     16777216     17.2147     17.2352  [ 16]
 X_POSIX      98  write       92     74272735232     16777216     17.2678     17.3069  [ 16]
 X_POSIX      98  write       93     75078041600     16777216     17.3498     17.3895  [ 16]
 X_POSIX      98  write       94     75883347968     16777216     17.4695     17.4984  [ 16]
 X_POSIX      98  write       95     76688654336     16777216     17.5265     17.5603  [ 16]
 X_POSIX      98  write       96     77493960704     16777216     17.6329     17.6645  [ 16]
 X_POSIX      98  write       97     78299267072     16777216     17.7066     17.7527  [ 16]
 X_POSIX      98  write       98     79104573440     16777216     17.8339     17.8597  [ 16]
 X_POSIX      98  write       99     79909879808     16777216     17.8769     17.9255  [ 16]
 X_POSIX      98  write      100     80715186176     16777216     17.9503     17.9848  [ 16]
 X_POSIX      98  write      101     81520492544     16777216     18.0589     18.1045  [ 16]
 X_POSIX      98  write      102     82325798912     16777216     18.1327     18.1558  [ 16]
 X_POSIX      98  write      103     83131105280     16777216     18.3177     18.3485  [ 16]
 X_POSIX      98  write      104     83936411648     16777216     18.5801     18.6112  [ 16]
 X_POSIX      98  write      105     84741718016     16777216     18.7720     18.7948  [ 16]
 X_POSIX      98  write      106     85547024384     16777216     18.8154     18.8354  [ 16]
 X_POSIX      98  write      107     86352330752     16777216     18.9521     18.9863  [ 16]
 X_POSIX      98  write      108     87157637120     16777216     19.0372     19.0584  [ 16]
 X_POSIX      98  write      109     87962943488     16777216     19.0895     19.1103  [ 16]
 X_POSIX      98  write      110     88768249856     16777216     19.3949     19.4238  [ 16]
 X_POSIX      98  write      111     89573556224     16777216     19.4289     19.4553  [ 16]
 X_POSIX      98  write      112     90378862592     16777216     19.4719     19.5284  [ 16]
 X_POSIX      98  write      113     91184168960     16777216     19.6168     19.6469  [ 16]
 X_POSIX      98  write      114     91989475328     16777216     19.6728     19.7024  [ 16]
 X_POSIX      98  write      115     92794781696     16777216     19.7723     19.7977  [ 16]
 X_POSIX      98  write      116     93600088064     16777216     19.8782     19.9057  [ 16]
 X_POSIX      98  write      117     94405394432     16777216     19.9272     19.9903  [ 16]
 X_POSIX      98  write      118     95210700800     16777216     20.0431     20.0728  [ 16]
 X_POSIX      98  write      119     96016007168     16777216     20.1290     20.1593  [ 16]
 X_POSIX      98  write      120     96821313536     16777216     20.3320     20.3630  [ 16]
 X_POSIX      98  write      121     97626619904     16777216     20.3788     20.4314  [ 16]
 X_POSIX      98  write      122     98431926272     16777216     20.4857     20.5131  [ 16]
 X_POSIX      98  write      123     99237232640     16777216     20.5824     20.6139  [ 16]
 X_POSIX      98  write      124    100042539008     16777216     20.7119     20.7467  [ 16]
 X_POSIX      98  write      125    100847845376     16777216     20.7910     20.8218  [ 16]
 X_POSIX      98  write      126    101653151744     16777216     21.0775     21.1125  [ 16]
 X_POSIX      98  write      127    102458458112     16777216     21.1650     21.2003  [ 16]
 X_POSIX      98  write      128    103263764480     16777216     21.2976     21.3320  [ 16]
 X_POSIX      98  write      129    104069070848     16777216     21.4154     21.4446  [ 16]
 X_POSIX      98  write      130    104874377216     16777216     21.5980     21.6234  [ 16]
 X_POSIX      98  write      131    105679683584     16777216     21.8724     21.9006  [ 16]
 X_POSIX      98  write      132    106484989952     16777216     22.0515     22.0851  [ 16]
 X_POSIX      98  write      133    107290296320     16777216     22.1782     22.2198  [ 16]
 X_POSIX      98  write      134    108095602688     16777216     22.2453     22.2721  [ 16]
 X_POSIX      98  write      135    108900909056     16777216     22.2905     22.3248  [ 16]
 X_POSIX      98  write      136    109706215424     16777216     22.4158     22.4467  [ 16]
 X_POSIX      98  write      137    110511521792     16777216     22.4992     22.5549  [ 16]
 X_POSIX      98  write      138    111316828160     16777216     22.6181     22.6468  [ 16]
 X_POSIX      98  write      139    112122134528     16777216     22.7167     22.7589  [ 16]
 X_POSIX      98  write      140    112927440896     16777216     22.8291     22.8742  [ 16]
 X_POSIX      98  write      141    113732747264     16777216     22.9173     22.9797  [ 16]
 X_POSIX      98  write      142    114538053632     16777216     23.0025     23.0365  [ 16]

